Unnamed: 0,Sample_Date,Image_Date,Time_Sample,Image_Hour,Station_Sample,Parameter,Value,Unit,Depth,Depth_Unit,Local_Name,Location_Type,Lat,Lon,Country,Organization_Data,Hemisphere,Season,Source_Domain,Diff_Date,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,MSK_CLDPRB,MSK_SNOW,QA60,CLDYPXPER,DRK_FEA_PE,NDWI,NBSI,Water_Check,Snow_Check,Scene_Class,geometry
77,2021-07-01,2021-06-30,1:44:00 PM,13:12:51,PT-22,Turbidity,2.55,NTU,0.3,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Winter,Tres_Marias,1,194.0,248.0,442.0,218.0,154.0,74.0,78.0,68.0,64.0,13.0,65.0,64.0,0.0,0.0,0.0,0.6136,0.7496,0.7333333333333333,-0.6861743529411763,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
80,2021-07-01,2021-06-30,11:19:00 AM,13:12:51,TM-10,Turbidity,3.48,NTU,0.18,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Winter,Tres_Marias,1,177.0,287.0,482.0,223.0,173.0,91.0,102.0,126.0,75.0,23.0,79.0,67.0,0.0,0.0,0.0,0.6136,0.7496,0.5855263157894737,-0.7124238340248963,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790685225)
106,2021-06-02,2021-05-31,10:43:00 AM,13:12:41,TM-05,Turbidity,3.3,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Autumn,Tres_Marias,2,348.0,436.0,563.0,300.0,290.0,253.0,260.0,249.0,240.0,544.0,181.0,132.0,0.0,0.0,2048.0,53.2783,2.2023,0.3866995073891626,-0.9869489946714032,Water_Surface,No_Snow,Cirrus,POINT (-45.1465328632944 -18.8865868351601)
107,2021-05-07,2021-05-06,7:57:00 AM,13:12:39,PT-23,Turbidity,2.01,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4983,-45.2838,Brazil,PMQS,South,Autumn,Tres_Marias,1,223.0,312.0,425.0,144.0,115.0,70.0,80.0,60.0,54.0,25.0,28.0,21.0,0.0,0.0,0.0,1.2343,0.672,0.752577319587629,-0.7636854117647057,Water_Surface,No_Snow,Water,POINT (-45.2838151891992 -18.4982955791819)
108,2021-05-07,2021-05-06,9:21:00 AM,13:12:39,TM-07,Turbidity,1.8,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Autumn,Tres_Marias,1,212.0,286.0,401.0,150.0,124.0,65.0,91.0,64.0,68.0,44.0,19.0,10.0,0.0,0.0,0.0,1.2343,0.672,0.7247311827956988,-0.7179146134663342,Water_Surface,No_Snow,Water,POINT (-45.2370580443239 -18.5890568919514)
123,2021-05-07,2021-05-06,8:58:00 AM,13:12:39,TM-09,Turbidity,3.34,NTU,0.3,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Autumn,Tres_Marias,1,244.0,312.0,363.0,139.0,113.0,76.0,78.0,63.0,70.0,56.0,24.0,10.0,0.0,0.0,0.0,1.2343,0.672,0.704225352112676,-0.869112341597796,Water_Surface,No_Snow,Water,POINT (-45.2667800645957 -18.250339023966)
132,2021-05-06,2021-05-06,11:29:00 AM,13:12:39,TM-02,Turbidity,3.06,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Autumn,Tres_Marias,0,177.0,253.0,364.0,147.0,120.0,51.0,76.0,55.0,40.0,41.0,37.0,28.0,0.0,0.0,0.0,1.2343,0.672,0.7374701670644392,-0.755302021978022,Water_Surface,No_Snow,Water,POINT (-44.9706133404865 -18.833834259933)
133,2021-05-06,2021-05-06,10:26:00 AM,13:12:39,TM-06,Turbidity,2.8,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7199,-45.1947,Brazil,PMQS,South,Autumn,Tres_Marias,0,179.0,286.0,405.0,142.0,110.0,62.0,63.0,55.0,45.0,5.0,26.0,12.0,0.0,0.0,0.0,1.2343,0.672,0.7608695652173914,-0.7167304691358025,Water_Surface,No_Snow,Water,POINT (-45.1947167565019 -18.7198668631499)
134,2021-05-06,2021-05-06,9:34:00 AM,13:12:39,TM-03,Turbidity,2.21,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Autumn,Tres_Marias,0,140.0,245.0,352.0,137.0,97.0,42.0,71.0,45.0,35.0,4.0,22.0,19.0,0.0,0.0,0.0,1.2343,0.672,0.7732997481108312,-0.732976,Water_Surface,No_Snow,Water,POINT (-44.996991301014 -18.8222319488451)
135,2021-05-06,2021-05-06,9:05:00 AM,13:12:39,TM-12,Turbidity,1.67,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Autumn,Tres_Marias,0,188.0,302.0,419.0,151.0,111.0,84.0,84.0,65.0,69.0,12.0,15.0,18.0,0.0,0.0,0.0,1.2343,0.672,0.731404958677686,-0.7423631503579952,Water_Surface,No_Snow,Water,POINT (-45.2023796169548 -18.7744746888952)
159,2021-05-06,2021-05-06,11:31:00 AM,13:12:39,TM-11,Turbidity,2.14,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0899,Brazil,PMQS,South,Autumn,Tres_Marias,0,235.0,454.0,763.0,835.0,972.0,1051.0,1149.0,1151.0,1186.0,1464.0,1451.0,875.0,0.0,0.0,0.0,1.2343,0.672,-0.2027168234064785,-1.7879446500655305,Drought,No_Snow,Dark Area,POINT (-45.0899378301201 -18.821460145174)
162,2021-05-06,2021-05-06,1:59:00 PM,13:12:39,PT-22,Turbidity,2.91,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Autumn,Tres_Marias,0,147.0,215.0,350.0,137.0,117.0,41.0,52.0,36.0,37.0,26.0,41.0,30.0,0.0,0.0,0.0,1.2343,0.672,0.8134715025906737,-0.6852719999999999,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
171,2021-05-06,2021-05-06,12:27:00 PM,13:12:39,TM-10,Turbidity,3.38,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Autumn,Tres_Marias,0,130.0,241.0,342.0,131.0,93.0,54.0,45.0,39.0,24.0,13.0,20.0,16.0,0.0,0.0,0.0,1.2343,0.672,0.795275590551181,-0.7350299883040936,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790685225)
194,2021-05-05,2021-05-06,10:20:00 AM,13:12:39,TM-05,Turbidity,2.5,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Autumn,Tres_Marias,1,177.0,298.0,393.0,139.0,106.0,70.0,83.0,64.0,60.0,36.0,27.0,24.0,0.0,0.0,0.0,1.2343,0.672,0.7199124726477023,-0.8005824223918575,Water_Surface,No_Snow,Water,POINT (-45.1465328632944 -18.8865868351601)
196,2021-04-23,2021-04-21,9:40:00 AM,13:12:41,TM-09,Turbidity,1.86,NTU,0.3,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Autumn,Tres_Marias,2,282.0,268.0,300.0,143.0,128.0,129.0,110.0,109.0,107.0,91.0,68.0,49.0,0.0,0.0,0.0,0.7014,0.6809,0.4669926650366748,-1.043594666666667,Water_Surface,No_Snow,Water,POINT (-45.2667800645957 -18.250339023966)
218,2021-04-22,2021-04-21,10:04:00 AM,13:12:41,TM-07,Turbidity,4.66,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Autumn,Tres_Marias,1,229.0,222.0,321.0,139.0,113.0,86.0,100.0,81.0,78.0,73.0,39.0,31.0,0.0,0.0,0.0,0.7014,0.6809,0.5970149253731343,-0.7725859937694705,Water_Surface,No_Snow,Water,POINT (-45.2370580443239 -18.5890568919514)
223,2021-04-22,2021-04-21,8:38:00 AM,13:12:41,TM-12,Turbidity,3.29,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7745,-45.2024,Brazil,PMQS,South,Autumn,Tres_Marias,1,195.0,257.0,393.0,148.0,123.0,73.0,96.0,75.0,69.0,45.0,33.0,20.0,0.0,0.0,0.0,0.7014,0.6809,0.6794871794871795,-0.6859586055979644,Water_Surface,No_Snow,Water,POINT (-45.2023796169548 -18.7744746888952)
224,2021-04-22,2021-04-21,11:31:00 AM,13:12:41,PT-23,Turbidity,1.61,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4983,-45.2838,Brazil,PMQS,South,Autumn,Tres_Marias,1,229.0,239.0,327.0,120.0,99.0,63.0,75.0,54.0,61.0,41.0,39.0,39.0,0.0,0.0,0.0,0.7014,0.6809,0.7165354330708661,-0.8360169051987768,Water_Surface,No_Snow,Water,POINT (-45.2838151891992 -18.4982955791819)
225,2021-04-22,2021-04-21,12:01:00 PM,13:12:41,PT-22,Turbidity,5.08,NTU,0.3,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Autumn,Tres_Marias,1,204.0,240.0,423.0,178.0,126.0,42.0,67.0,37.0,37.0,44.0,34.0,33.0,0.0,0.0,0.0,0.7014,0.6809,0.8391304347826086,-0.6258220709219858,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
226,2021-04-22,2021-04-21,12:09:00 PM,13:12:41,TM-11,Turbidity,6.66,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0899,Brazil,PMQS,South,Autumn,Tres_Marias,1,275.0,485.0,945.0,818.0,891.0,756.0,855.0,771.0,904.0,1415.0,987.0,658.0,0.0,0.0,0.0,0.7014,0.6809,0.1013986013986013,-1.2169998095238097,Humidity,No_Snow,Dark Area,POINT (-45.0899378301201 -18.821460145174)
227,2021-04-22,2021-04-21,1:00:00 PM,13:12:41,TM-10,Turbidity,6.56,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Autumn,Tres_Marias,1,250.0,344.0,610.0,258.0,197.0,78.0,57.0,62.0,41.0,1.0,24.0,23.0,0.0,0.0,0.0,0.7014,0.6809,0.8154761904761906,-0.570559344262295,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790685225)
228,2021-04-22,2021-04-21,2:57:00 PM,13:12:41,TM-03,Turbidity,4.34,NTU,0.3,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8222,-44.997,Brazil,PMQS,South,Autumn,Tres_Marias,1,222.0,284.0,492.0,200.0,141.0,74.0,70.0,58.0,50.0,23.0,28.0,23.0,0.0,0.0,0.0,0.7014,0.6809,0.7890909090909091,-0.5997837398373984,Water_Surface,No_Snow,Water,POINT (-44.996991301014 -18.8222319488451)
229,2021-04-22,2021-04-21,4:44:00 PM,13:12:41,TM-02,Turbidity,3.47,NTU,0.3,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8338,-44.9706,Brazil,PMQS,South,Autumn,Tres_Marias,1,227.0,274.0,443.0,187.0,151.0,72.0,75.0,63.0,64.0,26.0,49.0,33.0,0.0,0.0,0.0,0.7014,0.6809,0.7509881422924901,-0.6729542573363432,Water_Surface,No_Snow,Water,POINT (-44.9706133404865 -18.833834259933)
269,2021-04-21,2021-04-21,10:11:00 AM,13:12:41,TM-05,Turbidity,4.09,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Autumn,Tres_Marias,0,219.0,286.0,461.0,177.0,162.0,107.0,96.0,80.0,83.0,41.0,26.0,27.0,0.0,0.0,0.0,0.7014,0.6809,0.7042513863216266,-0.6557107852494578,Water_Surface,No_Snow,Water,POINT (-45.1465328632944 -18.8865868351601)
275,2021-03-16,2021-03-17,9:44:00 AM,13:12:39,PT-22,Turbidity,34.3,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,1,439.0,645.0,1211.0,1007.0,850.0,263.0,271.0,210.0,145.0,65.0,67.0,53.0,0.0,0.0,0.0,6.6991,0.5119,0.7044334975369457,-0.4956751544178365,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
283,2021-03-14,2021-03-12,6:49:00 AM,13:12:41,PT-22,Turbidity,42.6,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,2,533.0,700.0,1391.0,1343.0,1209.0,370.0,385.0,270.0,166.0,64.0,42.0,38.0,0.0,0.0,0.0,10.7996,1.6426,0.674894641782059,-0.4266095585909417,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
292,2021-03-13,2021-03-12,7:02:00 AM,13:12:41,PT-22,Turbidity,31.3,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,1,533.0,700.0,1391.0,1343.0,1209.0,370.0,385.0,270.0,166.0,64.0,42.0,38.0,0.0,0.0,0.0,10.7996,1.6426,0.674894641782059,-0.4266095585909417,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
309,2021-03-12,2021-03-12,7:31:00 AM,13:12:41,TM-11,Turbidity,4.94,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0899,Brazil,PMQS,South,Summer,Tres_Marias,0,310.0,491.0,879.0,907.0,1058.0,1262.0,1380.0,1419.0,1357.0,1721.0,1425.0,835.0,0.0,0.0,0.0,10.7996,1.6426,-0.2349869451697127,-1.535652423208191,Drought,No_Snow,Dark Area,POINT (-45.0899378301201 -18.821460145174)
312,2021-03-12,2021-03-12,8:59:00 AM,13:12:41,PT-22,Turbidity,57.0,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,0,533.0,700.0,1391.0,1343.0,1209.0,370.0,385.0,270.0,166.0,64.0,42.0,38.0,0.0,0.0,0.0,10.7996,1.6426,0.674894641782059,-0.4266095585909417,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
313,2021-03-12,2021-03-12,8:07:00 AM,13:12:41,TM-10,Turbidity,8.33,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8215,-45.0321,Brazil,PMQS,South,Summer,Tres_Marias,0,293.0,353.0,590.0,234.0,190.0,93.0,96.0,70.0,67.0,12.0,42.0,30.0,0.0,0.0,0.0,10.7996,1.6426,0.7878787878787878,-0.6211685423728814,Water_Surface,No_Snow,Water,POINT (-45.0320989723936 -18.8214790685225)
320,2021-03-11,2021-03-12,10:17:00 AM,13:12:41,TM-07,Turbidity,3.25,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Summer,Tres_Marias,1,285.0,295.0,417.0,150.0,118.0,75.0,88.0,61.0,72.0,42.0,25.0,15.0,0.0,0.0,0.0,10.7996,1.6426,0.7447698744769874,-0.7232972757793764,Water_Surface,No_Snow,Water,POINT (-45.2370580443239 -18.5890568919514)
321,2021-03-11,2021-03-12,8:22:00 AM,13:12:41,PT-23,Turbidity,2.94,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4983,-45.2838,Brazil,PMQS,South,Summer,Tres_Marias,1,265.0,247.0,317.0,119.0,89.0,72.0,59.0,58.0,56.0,33.0,34.0,39.0,0.0,0.0,0.0,10.7996,1.6426,0.6906666666666667,-0.8878242018927445,Water_Surface,No_Snow,Water,POINT (-45.2838151891992 -18.4982955791819)
322,2021-03-11,2021-03-12,2:47:00 PM,13:12:41,PT-22,Turbidity,36.5,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,1,533.0,700.0,1391.0,1343.0,1209.0,370.0,385.0,270.0,166.0,64.0,42.0,38.0,0.0,0.0,0.0,10.7996,1.6426,0.674894641782059,-0.4266095585909417,Water_Surface,No_Snow,Water,POINT (-44.9334354668998 -18.8539700203216)
342,2021-03-11,2021-03-12,12:29:00 PM,13:12:41,TM-05,Turbidity,22.7,NTU,0.15,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8866,-45.1465,Brazil,PMQS,South,Summer,Tres_Marias,1,275.0,319.0,508.0,209.0,175.0,100.0,101.0,81.0,79.0,32.0,41.0,34.0,0.0,0.0,0.0,10.7996,1.6426,0.7249575551782683,-0.6702538897637795,Water_Surface,No_Snow,Water,POINT (-45.1465328632944 -18.8865868351601)
344,2021-03-11,2021-03-12,9:08:00 AM,13:12:41,TM-09,Turbidity,6.07,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Summer,Tres_Marias,1,328.0,331.0,381.0,130.0,107.0,82.0,88.0,65.0,74.0,40.0,22.0,11.0,0.0,0.0,0.0,10.7996,1.6426,0.7085201793721974,-0.8791017952755904,Water_Surface,No_Snow,Water,POINT (-45.2667800645957 -18.250339023966)
364,2021-03-11,2021-03-12,11:00:00 AM,13:12:41,TM-04,Turbidity,108.0,NTU,0.15,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Summer,Tres_Marias,1,528.0,744.0,1478.0,1939.0,1785.0,724.0,704.0,525.0,390.0,94.0,46.0,41.0,0.0,0.0,0.0,10.7996,1.6426,0.4757863205192212,-0.3938111393775373,Water_Surface,No_Snow,Water,POINT (-45.1114127841537 -18.9598350202507)
371,2021-03-09,2021-03-07,12:56:00 PM,13:12:39,PT-22,Turbidity,28.4,NTU,0.3,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,2,3313.0,3794.0,3554.0,3268.0,3559.0,3556.0,3598.0,3754.0,3600.0,7353.0,3012.0,2498.0,100.0,0.0,1024.0,85.9271,0.1532,-0.0273672687465791,-1.6908635498030389,Drought,No_Snow,Clouds High,POINT (-44.9334354668998 -18.8539700203216)
376,2021-03-08,2021-03-07,6:30:00 PM,13:12:39,PT-22,Turbidity,28.2,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,1,3313.0,3794.0,3554.0,3268.0,3559.0,3556.0,3598.0,3754.0,3600.0,7353.0,3012.0,2498.0,100.0,0.0,1024.0,85.9271,0.1532,-0.0273672687465791,-1.6908635498030389,Drought,No_Snow,Clouds High,POINT (-44.9334354668998 -18.8539700203216)
381,2021-03-07,2021-03-07,6:37:00 AM,13:12:39,PT-22,Turbidity,46.7,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,0,3313.0,3794.0,3554.0,3268.0,3559.0,3556.0,3598.0,3754.0,3600.0,7353.0,3012.0,2498.0,100.0,0.0,1024.0,85.9271,0.1532,-0.0273672687465791,-1.6908635498030389,Drought,No_Snow,Clouds High,POINT (-44.9334354668998 -18.8539700203216)
389,2021-03-06,2021-03-07,8:37:00 AM,13:12:39,PT-22,Turbidity,51.4,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,1,3313.0,3794.0,3554.0,3268.0,3559.0,3556.0,3598.0,3754.0,3600.0,7353.0,3012.0,2498.0,100.0,0.0,1024.0,85.9271,0.1532,-0.0273672687465791,-1.6908635498030389,Drought,No_Snow,Clouds High,POINT (-44.9334354668998 -18.8539700203216)
402,2021-03-04,2021-03-02,3:30:00 PM,13:12:41,PT-22,Turbidity,89.9,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.854,-44.9334,Brazil,PMQS,South,Summer,Tres_Marias,2,5434.0,4391.0,4282.0,4153.0,4664.0,4603.0,4556.0,4332.0,4436.0,15932.0,2385.0,2452.0,100.0,0.0,1024.0,91.7253,0.1074,-0.0058045042953331,-1.376973007006072,Drought,No_Snow,Clouds High,POINT (-44.9334354668998 -18.8539700203216)
403,2021-03-04,2021-03-02,10:07:00 AM,13:12:41,TM-04,Turbidity,108.0,NTU,0.15,m,Reservatorio de Tr̻s Marias,Reservoir,-18.9598,-45.1114,Brazil,PMQS,South,Summer,Tres_Marias,2,995.0,919.0,1364.0,1572.0,1510.0,898.0,921.0,817.0,812.0,1812.0,570.0,571.0,19.0,0.0,2048.0,91.7253,0.1074,0.2508023842274186,-1.0142673665689148,Water_Surface,No_Snow,Cirrus,POINT (-45.1114127841537 -18.9598350202507)
405,2021-03-04,2021-03-02,8:42:00 AM,13:12:41,TM-07,Turbidity,15.4,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5891,-45.2371,Brazil,PMQS,South,Summer,Tres_Marias,2,7695.0,7245.0,6681.0,6136.0,6607.0,6247.0,5956.0,6316.0,5735.0,15932.0,2237.0,2573.0,100.0,0.0,1024.0,91.7253,0.1074,0.0280834038624297,-1.0044524879509056,Humidity,No_Snow,Clouds High,POINT (-45.2370580443239 -18.5890568919514)
406,2021-03-04,2021-03-02,9:39:00 AM,13:12:41,TM-09,Turbidity,4.41,NTU,0.0,m,Reservatorio de Tr̻s Marias,Reservoir,-18.2503,-45.2668,Brazil,PMQS,South,Summer,Tres_Marias,2,9670.0,8382.0,7678.0,7152.0,7768.0,7397.0,7154.0,7266.0,6933.0,15932.0,2647.0,3306.0,100.0,0.0,1024.0,91.7253,0.1074,0.0275695931477516,-0.9915154248502214,Humidity,No_Snow,Clouds High,POINT (-45.2667800645957 -18.250339023966)
