BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,VALUE,CLASSE
0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.1915,0.0001,0.0007,1.21,0
0.0058000000000000005,0.0132,0.0199,0.018000000000000002,0.0198,0.005,0.0079,0.0077,0.0058000000000000005,0.0132,0.0061,0.0048000000000000004,7.41,0
0.0177,0.0201,0.0229,0.0145,0.015000000000000001,0.0077,0.0078000000000000005,0.0061,0.0063,0.0051,0.0019,0.0019,4.7,0
0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.1915,0.0001,0.0007,1.08,0
0.0029000000000000002,0.0092,0.018000000000000002,0.0102,0.0126,0.0032,0.0048000000000000004,0.0053,0.0056,0.0089,0.008400000000000001,0.0035,5.95,0
0.0068000000000000005,0.014400000000000001,0.0246,0.0195,0.0175,0.005200000000000001,0.0044,0.0051,0.0035,0.0002,0.0035,0.0025,3.0,0
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,47.47916,1
0.0308,0.0403,0.0786,0.08800000000000001,0.0785,0.0373,0.0443,0.0302,0.0205,0.1114,0.018600000000000002,0.0148,27.9,1
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,7.953799,0
0.011000000000000001,0.0102,0.0162,0.007,0.007200000000000001,0.010100000000000001,0.0079,0.007,0.0106,0.0082,0.0123,0.008400000000000001,1.7,0
0.0253,0.0402,0.0805,0.0887,0.08320000000000001,0.030100000000000002,0.0291,0.0246,0.0162,0.005,0.0055000000000000005,0.0054,32.5,1
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,3.477551,0
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,14.53174,0
0.0308,0.0403,0.0786,0.08800000000000001,0.0785,0.0373,0.0443,0.0302,0.0205,0.1114,0.018600000000000002,0.0148,55.9,1
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,0.89827,0
0.0233,0.0395,0.076,0.0826,0.0782,0.0297,0.028200000000000003,0.024,0.0154,0.0054,0.006,0.0044,32.4,1
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,8.188682,0
0.014,0.022000000000000002,0.0317,0.0125,0.008400000000000001,0.0005,0.0023,0.0019,0.0004,0.1915,0.0026000000000000003,0.0035,2.0,0
0.0081,0.017,0.020800000000000003,0.0082,0.005200000000000001,0.0029000000000000002,0.0046,0.004200000000000001,0.0036000000000000003,0.0001,0.0012000000000000001,0.001,1.5,0
0.0308,0.0403,0.0786,0.08800000000000001,0.0785,0.0373,0.0443,0.0302,0.0205,0.1114,0.018600000000000002,0.0148,28.3,1
0.0233,0.0395,0.076,0.0826,0.0782,0.0297,0.028200000000000003,0.024,0.0154,0.0054,0.006,0.0044,32.1,1
0.003,0.0058000000000000005,0.0241,0.0083,0.0165,0.0029000000000000002,0.0035,0.0048000000000000004,0.0044,0.024300000000000002,0.0061,0.0056,7.55,0
0.0308,0.0403,0.0786,0.08800000000000001,0.0785,0.0373,0.0443,0.0302,0.0205,0.1114,0.018600000000000002,0.0148,26.4,1
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,74.80324,1
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,213.7209,1
0.0253,0.0402,0.0805,0.0887,0.08320000000000001,0.030100000000000002,0.0291,0.0246,0.0162,0.005,0.0055000000000000005,0.0054,32.4,1
0.0061,0.011000000000000001,0.0224,0.0159,0.026000000000000002,0.009000000000000001,0.0109,0.0086,0.0071,0.0009000000000000001,0.0038,0.0027,26.0,1
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,4.557327,0
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,0.041353,0
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,2.433993,0
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,22.56182,0
0.0253,0.0402,0.0805,0.0887,0.08320000000000001,0.030100000000000002,0.0291,0.0246,0.0162,0.005,0.0055000000000000005,0.0054,31.2,1
0.011600000000000001,0.0129,0.020900000000000002,0.0058000000000000005,0.005,0.0027,0.0039000000000000003,0.006,0.0049,0.0018000000000000002,0.0038,0.0029000000000000002,1.5,0
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,13.46817,0
0.0233,0.0395,0.076,0.0826,0.0782,0.0297,0.028200000000000003,0.024,0.0154,0.0054,0.006,0.0044,31.3,1
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,6.742732,0
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,9.352272,0
0.0077,0.017400000000000002,0.023100000000000002,0.0176,0.020800000000000003,0.0063,0.0081,0.007,0.0032,0.001,0.0027,0.0018000000000000002,12.0,0
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,10.45706,0
0.0233,0.0395,0.076,0.0826,0.0782,0.0297,0.028200000000000003,0.024,0.0154,0.0054,0.006,0.0044,32.3,1
0.0253,0.0402,0.0805,0.0887,0.08320000000000001,0.030100000000000002,0.0291,0.0246,0.0162,0.005,0.0055000000000000005,0.0054,32.2,1
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,3.375733,0
0.0308,0.0403,0.0786,0.08800000000000001,0.0785,0.0373,0.0443,0.0302,0.0205,0.1114,0.018600000000000002,0.0148,22.0,0
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,0.376213,0
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,5.342017,0
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,7.290899,0
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,1.360842,0
0.004,0.004200000000000001,0.0034000000000000002,0.0024000000000000002,0.0038,0.0015,0.0024000000000000002,0.0028,0.002,0.0068000000000000005,0.0091,0.0066,0.92,0
0.0253,0.0402,0.0805,0.0887,0.08320000000000001,0.030100000000000002,0.0291,0.0246,0.0162,0.005,0.0055000000000000005,0.0054,39.3,1
