Unnamed: 0,Sample_Date,Image_Date,Time_Sample,Image_Hour,Station_Sample,Parameter,Value,Unit,Depth,Depth_Unit,Local_Name,Location_Type,Lat,Lon,Country,Organization_Data,Hemisphere,Season,Source_Domain,Diff_Date,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,MSK_CLDPRB,MSK_SNOW,QA60,CLDYPXPER,DRK_FEA_PE,NDWI,NBSI,Water_Check,Snow_Check,Scene_Class,geometry
4413,17/01/2019,18/01/2019,08:01:00,13:32:21,SS240S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-189.947,-505.022,Brazil,CEMIG,South,Summer,CEMIG,1,334,323,457,185,143,91,103,70,63,60,26,24,0,0,0,31.117,0.1975,0.734345351,-0.736267781,Water_Surface,No_Snow,Water,POINT (-50.50222222222222 -18.994722222222222)
137,05/05/2021,03/05/2021,11:05:00,13:02:49,RO100S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.511,-417.222,Brazil,CEMIG,South,Autumn,CEMIG,2,3487,2932,2810,2634,3056,3533,3730,3708,3848,6220,3224,2773,88,0,0,174.786,0.5495,-0.137772323,-20.231.771.103.202.800,Drought,No_Snow,Clouds High,POINT (-41.72222222222222 -20.951138888888888)
143,30/04/2021,29/04/2021,11:04:00,13:22:29,MT02S,Chlorophyll,1.07,ug/l,0,m,Martins,Reservoir,-188.061,-48.39,Brazil,CEMIG,South,Autumn,CEMIG,1,507,705,823,735,1041,1854,2187,2200,2194,3029,1382,875,2,0,2048,846.103,0.0998,-0.455507774,-1.922.717.589.307.410,Drought,No_Snow,Cirrus,POINT (-48.39 -18.806083333333333)
4433,10/01/2019,09/01/2019,09:01:00,13:02:41,RO100S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.511,-417.222,Brazil,CEMIG,South,Summer,CEMIG,1,185,332,674,650,812,1228,1440,1341,1500,3088,957,512,0,0,0,0.5901,0.1126,-0.33101737,-12.519.855.192.878.300,Drought,No_Snow,Clowds Low,POINT (-41.72222222222222 -20.951138888888888)
93,13/05/2021,11/05/2021,08:05:00,13:12:41,VIR08S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-165.904,-428.963,Brazil,CEMIG,South,Autumn,CEMIG,2,656,765,782,743,762,777,820,857,857,429,794,529,0,0,0,660.291,13.916,-0.04575961,-16.483.794.578.005.100,Drought,No_Snow,Cloud Shadows,POINT (-42.896277777777776 -16.590444444444444)
402,04/03/2021,04/03/2021,01:03:00,13:02:49,SG005S,Chlorophyll,1.07,ug/l,0.2,m,Salto Grande,Reservoir,-191.006,-427.184,Brazil,CEMIG,South,Summer,CEMIG,0,440,431,693,425,1155,2889,3472,3484,3728,3753,2203,1059,0,0,0,554.948,0.2182,-0.668182906,-220.470.015.007.215,Drought,No_Snow,Vegetation,POINT (-42.71838888888889 -19.100583333333336)
3646,15/05/2019,15/05/2019,02:05:00,13:22:41,NP110S,Chlorophyll,1.07,ug/l,0,m,Nova Ponte,Reservoir,-193.601,-470.471,Brazil,CEMIG,South,Autumn,CEMIG,0,8541,8278,7594,7031,7842,7499,7319,7559,7289,15896,5854,5341,100,0,1024,413.603,0.7386,0.002309774,-15.801.655.180.405.500,Humidity,No_Snow,Clouds High,POINT (-47.04708333333333 -19.360083333333336)
4471,19/12/2018,20/12/2018,08:12:00,13:02:41,SCLI03S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ¡ Ca,Reservoir,-196.376,-428.228,Brazil,CEMIG,South,Spring,CEMIG,1,640,1041,1374,1515,2027,2394,2574,2683,2767,2937,2728,2099,0,0,0,18.882,0.3689,-0.322652206,-2.357.506.398.835.510,Drought,No_Snow,Bare Soils,POINT (-42.82277777777778 -19.63761111111111)
3640,15/05/2019,15/05/2019,08:05:00,13:22:41,NP130S,Chlorophyll,1.07,ug/l,0.2,m,Nova Ponte,Reservoir,-191.183,-473.333,Brazil,CEMIG,South,Autumn,CEMIG,0,6457,6244,5870,5384,5876,5531,5356,5593,5349,15749,4325,4086,100,0,1024,220.066,0.6716,0.024164704,-1.585.803.570.698.460,Humidity,No_Snow,Clouds High,POINT (-47.333333333333336 -19.118305555555555)
4461,09/01/2019,09/01/2019,01:01:00,13:02:41,RO50S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-208.877,-417.254,Brazil,CEMIG,South,Summer,CEMIG,0,569,699,1034,1053,1067,1036,1244,959,1113,2211,892,574,6,0,0,0.5901,0.1126,0.037631711,-12.106.851.992.263.000,Humidity,No_Snow,Clowds Low,POINT (-41.72541666666667 -20.887694444444445)
3625,17/05/2019,17/05/2019,11:05:00,13:12:49,RP002S,Chlorophyll,1.07,ug/l,0.2,m,Rio de Pedras,Reservoir,-202.153,-437.349,Brazil,CEMIG,South,Autumn,CEMIG,0,10193,9848,9156,8498,9093,8631,8236,8418,7979,15891,4400,4149,100,0,1024,993.597,0.0033,0.041993855,-10.301.323.337.702.000,Humidity,No_Snow,Clouds High,POINT (-43.73486111111112 -20.21525)
3630,17/05/2019,17/05/2019,12:05:00,13:12:49,RP001S,Chlorophyll,1.07,ug/l,0.2,m,Rio de Pedras,Reservoir,-202.135,-437.312,Brazil,CEMIG,South,Autumn,CEMIG,0,8736,8554,7883,7326,7878,7494,7259,7442,7097,15884,4072,3816,100,0,1024,993.597,0.0033,0.028776509,-11.609.635.433.210.700,Humidity,No_Snow,Clouds High,POINT (-43.73116666666667 -20.213472222222222)
80,14/05/2021,13/05/2021,02:05:00,13:02:49,VIR10S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-16.869,-429.835,Brazil,CEMIG,South,Autumn,CEMIG,1,265,458,698,870,1361,1859,2058,2228,2348,2459,3101,2035,0,0,0,0.0081,0.2176,-0.522898154,-37.450.772.378.223.400,Drought,No_Snow,Vegetation,POINT (-42.98352777777778 -16.868972222222222)
148,29/04/2021,27/04/2021,09:04:00,13:32:21,SS20S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-184.769,-496.136,Brazil,CEMIG,South,Autumn,CEMIG,2,202,206,470,426,936,1869,2151,2141,2448,2978,1747,952,0,0,0,0.0784,0.886,-0.63998468,-25.291.977.872.340.400,Drought,No_Snow,Vegetation,POINT (-49.61361111111111 -18.47694444444444)
171,28/04/2021,27/04/2021,11:04:00,13:32:21,SS150S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-18.685,-502.739,Brazil,CEMIG,South,Autumn,CEMIG,1,381,485,848,505,411,165,171,129,110,58,41,39,0,0,0,0.009,0.3408,0.735926305,-0.568672528,Water_Surface,No_Snow,Water,POINT (-50.27388888888889 -18.685)
185,27/04/2021,27/04/2021,03:04:00,13:32:21,SS250S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-190.428,-505.039,Brazil,CEMIG,South,Autumn,CEMIG,0,283,444,723,891,1307,1833,2011,2018,2215,2430,2178,1467,0,0,0,0.0072,0.2345,-0.472455308,-2.730.201.526.970.950,Drought,No_Snow,Bare Soils,POINT (-50.50388888888889 -19.04277777777778)
339,09/03/2021,09/03/2021,11:03:00,13:02:51,TR001S,Chlorophyll,1.07,ug/l,0.2,m,Tronqueiras,Reservoir,-187.389,-422.933,Brazil,CEMIG,South,Summer,CEMIG,0,1744,1969,2031,1665,1946,2517,2772,3021,2963,7665,1924,1442,26,0,2048,797.533,0.009,-0.195961995,-16.300.562.422.451.900,Drought,No_Snow,Clouds Medim,POINT (-42.29330555555556 -18.73888888888889)
3675,10/05/2019,09/05/2019,01:05:00,13:02:51,VIR08S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-165.904,-428.963,Brazil,CEMIG,South,Autumn,CEMIG,1,12718,12088,11400,10714,11449,10680,10319,9970,10074,15385,6552,4486,100,0,1024,922.533,0.1845,0.066916238,-0.954035649,Humidity,No_Snow,Clouds High,POINT (-42.896277777777776 -16.590444444444444)
306,16/03/2021,14/03/2021,11:03:00,13:02:49,RO110S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.559,-417.174,Brazil,CEMIG,South,Summer,CEMIG,2,725,948,1377,1586,1781,1969,2117,1992,2116,4939,1186,787,24,0,2048,563.569,0.0879,-0.18254675,-12.002.054.756.717.500,Drought,No_Snow,Clouds Medim,POINT (-41.717416666666665 -20.955944444444444)
311,16/03/2021,14/03/2021,12:03:00,13:02:49,RO100S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.511,-417.222,Brazil,CEMIG,South,Summer,CEMIG,2,593,873,1146,1189,1511,2079,2394,2450,2405,4677,1264,803,10,0,2048,563.569,0.0879,-0.362625139,-1.416.618.184.991.270,Drought,No_Snow,Cirrus,POINT (-41.72222222222222 -20.951138888888888)
320,10/03/2021,09/03/2021,12:03:00,13:02:51,SU030S,Chlorophyll,1.07,ug/l,0.2,m,Sumidouro,Reservoir,-198.016,-422.986,Brazil,CEMIG,South,Summer,CEMIG,1,6142,4964,5042,4853,5406,5686,5828,5239,5858,14984,4098,3265,100,0,1024,945.908,0.0052,-0.01916156,-14.970.664.403.014.600,Drought,No_Snow,Clouds High,POINT (-42.29861111111111 -19.80155555555556)
334,10/03/2021,09/03/2021,02:03:00,13:02:51,SCLI01S,Chlorophyll,1.07,ug/l,0,m,SÃƒÂ¡ Ca,Reservoir,-196.635,-428.794,Brazil,CEMIG,South,Summer,CEMIG,1,12677,11298,10330,9630,10491,9590,9078,9136,8839,15876,4656,3719,100,0,1024,945.908,0.0052,0.061337717,-0.871871009,Humidity,No_Snow,Clouds High,POINT (-42.879444444444445 -19.6635)
3681,10/05/2019,09/05/2019,02:05:00,13:02:51,VIR10S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-16.869,-429.835,Brazil,CEMIG,South,Autumn,CEMIG,1,11685,11102,10334,9718,10253,9715,9384,9154,9163,13942,6126,4148,100,0,1024,922.533,0.1845,0.060550082,-1.036.895.244.435.840,Humidity,No_Snow,Clouds High,POINT (-42.98352777777778 -16.868972222222222)
3530,29/05/2019,27/05/2019,01:05:00,13:12:49,CM020S,Chlorophyll,1.07,ug/l,0.2,m,Camargos,Reservoir,-213.256,-445.505,Brazil,CEMIG,South,Autumn,CEMIG,2,117,193,280,127,69,23,36,26,5,2,19,35,0,0,0,0.0259,0.2436,0.830065359,-0.800597714,Water_Surface,No_Snow,Water,POINT (-44.5505 -21.32561111111111)
4403,18/01/2019,18/01/2019,12:01:00,13:32:21,SS230S,Chlorophyll,1.07,ug/l,0.5,m,SÃƒÂ£o Si,Reservoir,-189.775,-505.239,Brazil,CEMIG,South,Summer,CEMIG,0,287,313,471,199,117,14,9,2,1,1,49,58,0,0,0,71.201,0.3932,0.99154334,-0.768393775,Water_Surface,No_Snow,Water,POINT (-50.52388888888889 -18.9775)
349,09/03/2021,09/03/2021,01:03:00,13:02:51,NE010S,Chlorophyll,1.07,ug/l,0,m,Neblina,Reservoir,-198.427,-418.167,Brazil,CEMIG,South,Summer,CEMIG,0,8158,7357,6804,6326,6761,6657,6617,6384,6580,15910,4856,4324,100,0,1024,788.657,0.0433,0.031847134,-1.499.880.244.562.020,Humidity,No_Snow,Clouds High,POINT (-41.81666666666667 -19.84275)
4362,29/01/2019,27/01/2019,04:01:00,13:12:49,GF060S,Chlorophyll,1.07,ug/l,0.2,m,Gafanhoto,Reservoir,-201.319,-448.164,Brazil,CEMIG,South,Summer,CEMIG,2,4207,3872,3750,3298,3704,4239,4511,4394,4537,9796,2278,1918,100,0,1024,875.943,0.0629,-0.079076621,-13.598.879.999.999.900,Drought,No_Snow,Clouds High,POINT (-44.81638888888889 -20.131944444444446)
355,09/03/2021,09/03/2021,10:03:00,13:02:51,TR003S,Chlorophyll,1.07,ug/l,0.2,m,Tronqueiras,Reservoir,-187.191,-422.628,Brazil,CEMIG,South,Summer,CEMIG,0,3112,1819,1987,1940,2543,3257,3556,2781,3709,11985,2262,1873,36,0,1024,797.533,0.009,-0.166526846,-18.427.895.037.745.300,Drought,No_Snow,Clouds Medim,POINT (-42.26277777777778 -18.71913888888889)
364,05/03/2021,04/03/2021,12:03:00,13:02:49,PT003S,Chlorophyll,1.07,ug/l,0.2,m,Peti,Reservoir,-19.881,-433.688,Brazil,CEMIG,South,Summer,CEMIG,1,4140,5192,4929,4654,4852,5045,5051,5287,5021,5765,3932,3138,100,0,1024,294.828,0.6397,-0.03504307,-1.547.877.971.190.910,Drought,No_Snow,Clouds High,POINT (-43.36877777777778 -19.881)
366,05/03/2021,04/03/2021,02:03:00,13:02:49,PT002S,Chlorophyll,1.07,ug/l,0.2,m,Peti,Reservoir,-198.967,-433.519,Brazil,CEMIG,South,Summer,CEMIG,1,1805,2487,2343,2037,2419,3403,3796,3994,3872,3935,2782,2032,46,0,0,218.175,0.5605,-0.260533375,-19.054.598.583.013.200,Drought,No_Snow,Clouds Medim,POINT (-43.35191666666667 -19.896666666666665)
369,05/03/2021,04/03/2021,09:03:00,13:02:49,PT001S,Chlorophyll,1.07,ug/l,0.2,m,Peti,Reservoir,-19.939,-434.167,Brazil,CEMIG,South,Summer,CEMIG,1,556,612,789,503,1079,3154,3665,4047,3907,3492,1994,952,0,0,0,218.175,0.5605,-0.67369727,-1.989.452.020.278.830,Drought,No_Snow,Vegetation,POINT (-43.416694444444445 -19.939)
291,18/03/2021,19/03/2021,10:03:00,13:02:51,RO30S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-208.367,-417.369,Brazil,CEMIG,South,Summer,CEMIG,1,250,168,399,302,788,1925,2393,2529,2832,2378,1824,885,0,0,0,6.601,0.2584,-0.727459016,-2.705.217.744.360.900,Drought,No_Snow,Vegetation,POINT (-41.73688888888889 -20.836694444444444)
283,18/03/2021,19/03/2021,10:03:00,13:02:51,RO20S,Chlorophyll,1.07,ug/l,0,m,Rosal,Reservoir,-208.355,-417.368,Brazil,CEMIG,South,Summer,CEMIG,1,239,159,432,270,797,2321,2826,2908,2879,2505,1613,668,0,0,0,6.601,0.2584,-0.741317365,-1.945.691.851.851.850,Drought,No_Snow,Vegetation,POINT (-41.73675 -20.835472222222226)
4374,23/01/2019,24/01/2019,01:01:00,13:02:49,PI020S,Chlorophyll,1.07,ug/l,0.2,m,PiauÃ,Reservoir,-214.902,-434.035,Brazil,CEMIG,South,Summer,CEMIG,1,255,309,503,450,393,184,243,193,175,625,204,113,0,0,0,14.374,0.1568,0.445402299,-0.818110203,Water_Surface,No_Snow,Clowds Low,POINT (-43.403527777777775 -21.490194444444445)
281,18/03/2021,19/03/2021,09:03:00,13:02:51,RO50S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-208.877,-417.254,Brazil,CEMIG,South,Summer,CEMIG,1,201,394,872,949,793,396,401,326,269,1695,315,134,0,0,0,6.601,0.2584,0.455759599,-0.559712587,Water_Surface,No_Snow,Dark Area,POINT (-41.72541666666667 -20.887694444444445)
3559,27/05/2019,27/05/2019,03:05:00,13:12:49,IGLI01S,Chlorophyll,1.07,ug/l,0.2,m,IguarapÃ,Reservoir,-199.688,-442.788,Brazil,CEMIG,South,Autumn,CEMIG,0,183,296,590,546,959,2179,2511,2713,2598,2344,1053,522,0,0,0,21.478,0.7719,-0.642749016,-1.353.176.677.966.100,Drought,No_Snow,Vegetation,POINT (-44.278777777777776 -19.968777777777778)
3561,27/05/2019,27/05/2019,03:05:00,13:12:49,IGLI04S,Chlorophyll,1.07,ug/l,0.2,m,IguarapÃ,Reservoir,-199.652,-442.807,Brazil,CEMIG,South,Autumn,CEMIG,0,235,370,647,920,875,518,535,449,389,880,313,230,0,0,0,21.478,0.7719,0.180656934,-0.886081032,Humidity,No_Snow,Dark Area,POINT (-44.28066666666667 -19.96519444444444)
268,23/03/2021,24/03/2021,09:03:00,13:02:49,DR020S,Chlorophyll,1.07,ug/l,0.2,m,Dona Rita,Reservoir,-19.424,-432.006,Brazil,CEMIG,South,Autumn,CEMIG,1,1051,1083,1137,1091,1320,1946,2166,2124,2278,2152,1692,1218,5,0,0,156.016,10.242,-0.302667893,-2.036.274.701.846.960,Drought,No_Snow,Clowds Low,POINT (-43.20058333333333 -19.423972222222226)
262,30/03/2021,29/03/2021,12:03:00,13:02:51,MA010S,Chlorophyll,1.07,ug/l,0.2,m,Marmelos,Reservoir,-217.911,-433.144,Brazil,CEMIG,South,Autumn,CEMIG,1,247,527,776,767,936,1856,2176,1837,2207,2960,1484,894,2,0,0,202.651,0.2061,-0.40604669,-18.579.055.670.103.000,Drought,No_Snow,Vegetation,POINT (-43.314416666666666 -21.79111111111112)
256,30/03/2021,29/03/2021,10:03:00,13:02:51,PC040S,Chlorophyll,1.07,ug/l,0.2,m,PaciÃƒÂ,Reservoir,-218.358,-433.211,Brazil,CEMIG,South,Autumn,CEMIG,1,258,393,642,668,908,1313,1460,1442,1571,3119,1601,910,0,0,0,202.651,0.2061,-0.383877159,-2.090.623.015.576.320,Drought,No_Snow,Bare Soils,POINT (-43.32111111111112 -21.835833333333333)
246,30/03/2021,29/03/2021,11:03:00,13:02:51,MA020S,Chlorophyll,1.07,ug/l,0.2,m,Marmelos,Reservoir,-217.875,-43.3,Brazil,CEMIG,South,Autumn,CEMIG,1,238,452,557,462,636,1279,1561,1606,1516,2026,959,462,0,0,0,202.651,0.2061,-0.484974572,-16.423.335.727.109.500,Drought,No_Snow,Vegetation,POINT (-43.29997222222222 -21.7875)
239,31/03/2021,29/03/2021,10:03:00,13:02:51,PI010S,Chlorophyll,1.07,ug/l,0.2,m,PiauÃ,Reservoir,-214.984,-434.295,Brazil,CEMIG,South,Autumn,CEMIG,2,257,285,582,389,846,2184,2550,2271,2721,3652,1497,651,0,0,0,354.816,0.0897,-0.592008412,-16.412.354.226.804.100,Drought,No_Snow,Vegetation,POINT (-43.42947222222222 -21.498361111111112)
236,06/04/2021,06/04/2021,10:04:00,13:12:39,SM020S,Chlorophyll,1.07,ug/l,0.2,m,Santa Marta,Reservoir,-166.294,-433.061,Brazil,CEMIG,South,Autumn,CEMIG,0,6908,6434,5985,5510,5961,5961,5937,5907,5829,15794,3719,3698,100,0,1024,984.936,0.0008,0.006559031,-1.438.326.913.951.540,Humidity,No_Snow,Clouds High,POINT (-43.30613888888889 -16.629361111111113)
223,07/04/2021,06/04/2021,09:04:00,13:12:39,PR020S,Chlorophyll,1.07,ug/l,0.2,m,ParaÃƒ,Reservoir,-186.389,-439.731,Brazil,CEMIG,South,Autumn,CEMIG,1,859,1344,1425,1362,1665,2009,2063,2427,1949,3357,1863,1198,15,0,0,315.684,0.2328,-0.260124611,-17.824.556.491.228.000,Drought,No_Snow,Clowds Low,POINT (-43.973055555555554 -18.63888888888889)
4397,18/01/2019,18/01/2019,03:01:00,13:32:21,SS90S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-184.811,-500.583,Brazil,CEMIG,South,Summer,CEMIG,0,234,313,652,419,967,2705,3302,3219,3556,3545,1776,830,0,0,0,71.201,0.3932,-0.663136141,-17.762.274.846.625.700,Drought,No_Snow,Vegetation,POINT (-50.05833333333333 -18.481111111111108)
198,15/04/2021,16/04/2021,03:04:00,13:12:39,GF060S,Chlorophyll,1.07,ug/l,0.2,m,Gafanhoto,Reservoir,-201.319,-448.164,Brazil,CEMIG,South,Autumn,CEMIG,1,412,659,1007,942,880,658,854,607,681,1872,709,385,5,0,2048,160.178,14.596,0.247831475,-10.156.268.003.972.100,Water_Surface,No_Snow,Clowds Low,POINT (-44.81638888888889 -20.131944444444446)
895,13/11/2020,14/11/2020,11:11:00,13:02:49,VIR20S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-170.515,-42.919,Brazil,CEMIG,South,Spring,CEMIG,1,1378,1003,1151,1138,1357,1557,1701,1390,1738,5378,1502,1220,10,0,2048,49.918,0.1494,-0.094057458,-19.491.200.312.771.500,Drought,No_Snow,Cirrus,POINT (-42.91897222222222 -17.05152777777778)
3817,18/04/2019,18/04/2019,02:04:00,13:32:31,SS160S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-185.931,-504.381,Brazil,CEMIG,South,Autumn,CEMIG,0,287,177,406,215,674,2815,3108,3036,3431,2986,1711,745,0,0,0,45.692,0.8176,-0.764090645,-23.103.839.605.911.300,Drought,No_Snow,Vegetation,POINT (-50.43805555555555 -18.593055555555555)
1134,29/09/2020,30/09/2020,01:09:00,13:02:51,TR001S,Chlorophyll,1.07,ug/l,0.2,m,Tronqueiras,Reservoir,-187.389,-422.933,Brazil,CEMIG,South,Spring,CEMIG,1,479,511,861,862,1529,2506,2832,2984,3035,2772,2672,1515,0,0,0,0.0088,0.2235,-0.552145644,-24.508.258.164.924.500,Drought,No_Snow,Vegetation,POINT (-42.29330555555556 -18.73888888888889)
991,29/10/2020,29/10/2020,04:10:00,13:32:31,SS160S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-185.931,-504.381,Brazil,CEMIG,South,Spring,CEMIG,0,11853,11024,10448,9966,10187,10041,10066,10220,9899,4985,5739,3903,100,0,1024,100,0,0.011031546,-0.899770487,Humidity,No_Snow,Clouds High,POINT (-50.43805555555555 -18.593055555555555)
1215,26/08/2020,24/08/2020,10:08:00,13:12:51,LD002S,Chlorophyll,1.07,ug/l,0,m,Luiz Dias,Reservoir,-22.37,-453.506,Brazil,CEMIG,South,Winter,CEMIG,2,208,169,407,279,651,1742,2229,2579,2502,2192,1527,774,0,0,0,0.9269,0.2959,-0.727394508,-23.521.133.169.533.100,Drought,No_Snow,Vegetation,POINT (-45.35061111111112 -22.369972222222223)
3275,26/07/2019,26/07/2019,03:07:00,13:12:49,IGLI02S,Chlorophyll,1.07,ug/l,0.2,m,IguarapÃ,Reservoir,-199.708,-442.694,Brazil,CEMIG,South,Winter,CEMIG,0,263,487,705,759,1035,1721,1987,2179,2137,2049,1578,1106,0,0,0,125.044,32.272,-0.5110957,-22.862.264.680.851.000,Drought,No_Snow,Vegetation,POINT (-44.26936111111111 -19.97080555555556)
1230,26/08/2020,24/08/2020,11:08:00,13:12:51,LD001S,Chlorophyll,1.07,ug/l,0,m,Luiz Dias,Reservoir,-223.727,-453.455,Brazil,CEMIG,South,Winter,CEMIG,2,324,152,295,287,502,853,961,720,916,2295,1141,724,0,0,0,0.9269,0.2959,-0.418719212,-30.367.195.254.237.200,Drought,No_Snow,Bare Soils,POINT (-45.3455 -22.372666666666667)
4196,15/02/2019,16/02/2019,01:02:00,13:12:39,IGLI01S,Chlorophyll,1.07,ug/l,0,m,IguarapÃ,Reservoir,-199.688,-442.788,Brazil,CEMIG,South,Summer,CEMIG,1,10548,10752,10306,9868,10660,10060,9609,9976,9227,14937,2228,2664,57,0,1024,999.535,0,0.016270585,-0.439165962,Humidity,No_Snow,Clouds Medim,POINT (-44.278777777777776 -19.968777777777778)
1036,15/10/2020,14/10/2020,11:10:00,13:32:29,MT01S,Chlorophyll,1.07,ug/l,0.2,m,Martins,Reservoir,-188.108,-483.866,Brazil,CEMIG,South,Spring,CEMIG,1,1019,1060,1087,987,1267,1495,1671,1637,1766,3792,1186,876,10,0,2048,145.595,0.3623,-0.201908957,-1.766.052.758.049.670,Drought,No_Snow,Cirrus,POINT (-48.38663888888889 -18.81083333333333)
1240,26/08/2020,24/08/2020,02:08:00,13:12:51,SB003S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Be,Reservoir,-226.024,-455.397,Brazil,CEMIG,South,Winter,CEMIG,2,104,140,288,180,507,1610,1982,2164,2197,2232,992,446,0,0,0,0.9269,0.2959,-0.765089723,-20.391.702.222.222.200,Drought,No_Snow,Vegetation,POINT (-45.53969722222222 -22.602441666666667)
4238,12/02/2019,11/02/2019,12:02:00,13:12:41,CM010S,Chlorophyll,1.07,ug/l,0.2,m,Camargos,Reservoir,-214.606,-443.924,Brazil,CEMIG,South,Summer,CEMIG,1,3113,2971,2737,2484,2860,3203,3369,3418,3463,9397,1831,1519,73,0,1024,976.314,0.0217,-0.110641755,-1.512.578.279.868.460,Drought,No_Snow,Clouds Medim,POINT (-44.39238888888889 -21.460555555555555)
1275,19/08/2020,19/08/2020,04:08:00,13:12:49,RP003S,Chlorophyll,1.07,ug/l,0.2,m,Rio de Pedras,Reservoir,-202.142,-437.335,Brazil,CEMIG,South,Winter,CEMIG,0,285,908,1140,1129,1133,1527,1688,1630,1761,1913,1385,962,0,0,0,10.951,12.508,-0.176895307,-16.384.868.771.929.800,Drought,No_Snow,Dark Area,POINT (-43.73347222222223 -20.21425)
4239,12/02/2019,11/02/2019,12:02:00,13:12:41,RP002S,Chlorophyll,1.07,ug/l,0.2,m,Rio de Pedras,Reservoir,-202.153,-437.349,Brazil,CEMIG,South,Summer,CEMIG,1,10769,11214,10550,9938,10275,9734,9439,9770,9255,12983,5632,4005,100,0,1024,982.037,0.0341,0.038385827,-0.916471242,Humidity,No_Snow,Clouds High,POINT (-43.73486111111112 -20.21525)
1030,15/10/2020,14/10/2020,02:10:00,13:32:29,SL010S,Chlorophyll,1.07,ug/l,0.2,m,Santa Luzia,Reservoir,-185.248,-492.154,Brazil,CEMIG,South,Spring,CEMIG,1,340,221,507,280,862,2018,2359,2608,2625,1899,1520,864,1,0,0,30.984,0.5189,-0.674478331,-2.169.819.447.731.750,Drought,No_Snow,Vegetation,POINT (-49.21536111111112 -18.52480555555556)
3337,17/07/2019,17/07/2019,04:07:00,13:32:31,SS190S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-187.842,-505.261,Brazil,CEMIG,South,Winter,CEMIG,0,123,165,223,68,33,41,22,29,26,,21,28,0,0,0,0.0948,0.4916,0.76984127,-0.856050852,Water_Surface,No_Snow,Water,POINT (-50.52611111111111 -18.784166666666668)
1024,15/10/2020,14/10/2020,10:10:00,13:32:29,MT02S,Chlorophyll,1.07,ug/l,0.2,m,Martins,Reservoir,-188.061,-48.39,Brazil,CEMIG,South,Spring,CEMIG,1,995,1213,1262,1236,1441,1685,1858,1774,1938,4027,1307,962,15,0,2048,145.595,0.3623,-0.168642951,-17.003.628.335.974.600,Drought,No_Snow,Cirrus,POINT (-48.39 -18.806083333333333)
1015,16/10/2020,14/10/2020,02:10:00,13:32:29,SMO010S,Chlorophyll,1.07,ug/l,0.2,m,Salto Morais,Reservoir,-189.517,-493.397,Brazil,CEMIG,South,Spring,CEMIG,2,329,330,497,399,760,1431,1479,1567,1571,1624,1305,786,1,0,0,30.984,0.5189,-0.518410853,-22.873.048.370.221.300,Drought,No_Snow,Clowds Low,POINT (-49.33972222222222 -18.95169444444445)
1284,19/08/2020,19/08/2020,04:08:00,13:12:49,RP002S,Chlorophyll,1.07,ug/l,0.2,m,Rio de Pedras,Reservoir,-202.153,-437.349,Brazil,CEMIG,South,Winter,CEMIG,0,339,461,642,675,894,1134,1364,1338,1452,1688,1576,1037,0,0,0,10.951,12.508,-0.351515152,-2.395.353.333.333.330,Drought,No_Snow,Bare Soils,POINT (-43.73486111111112 -20.21525)
4189,15/02/2019,16/02/2019,03:02:00,13:12:39,IGLI04S,Chlorophyll,1.07,ug/l,0.2,m,IguarapÃ,Reservoir,-199.652,-442.807,Brazil,CEMIG,South,Summer,CEMIG,1,10575,10410,10008,9652,10443,9818,9446,9746,9089,14937,2584,3074,79,0,1024,999.535,0,0.013263137,-0.547106142,Humidity,No_Snow,Clouds Medim,POINT (-44.28066666666667 -19.96519444444444)
