BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,VALUE,CLASSE
0.061900000000000004,0.0718,0.0859,0.0568,0.0538,0.0436,0.0442,0.0368,0.035500000000000004,0.0502,0.0238,0.019100000000000002,2.92,0
0.0572,0.067,0.079,0.0487,0.0473,0.040400000000000005,0.0405,0.035,0.033800000000000004,0.032600000000000004,0.0152,0.0092,2.08,0
0.059500000000000004,0.0721,0.0863,0.0546,0.0523,0.042100000000000005,0.040400000000000005,0.035500000000000004,0.0347,0.033100000000000004,0.0162,0.0117,3.35,0
0.0359,0.042,0.0599,0.024300000000000002,0.0193,0.0122,0.012,0.010400000000000001,0.0105,0.006,0.0055000000000000005,0.0043,0.98,0
0.043300000000000005,0.042,0.0499,0.0298,0.0285,0.024300000000000002,0.0245,0.0217,0.020800000000000003,0.0224,0.0115,0.008,0.55,0
0.0207,0.027600000000000003,0.0323,0.010400000000000001,0.0076,0.0057,0.0056,0.005,0.0038,0.0046,0.004200000000000001,0.0038,0.6,0
0.0487,0.048600000000000004,0.0545,0.028,0.0257,0.021500000000000002,0.021400000000000002,0.018500000000000003,0.0183,0.0223,0.0112,0.0089,0.49,0
0.020900000000000002,0.030000000000000002,0.039400000000000004,0.0146,0.0123,0.0089,0.009000000000000001,0.008400000000000001,0.008,0.0068000000000000005,0.0045000000000000005,0.0039000000000000003,1.04,0
0.022000000000000002,0.029,0.0317,0.0132,0.0129,0.010100000000000001,0.0103,0.0088,0.0083,0.008700000000000001,0.0054,0.0048000000000000004,0.47,0
0.0195,0.0258,0.028900000000000002,0.0111,0.0095,0.0077,0.0082,0.0071,0.006500000000000001,0.006900000000000001,0.0045000000000000005,0.0044,0.51,0
0.017,0.024,0.030600000000000002,0.0108,0.0094,0.0061,0.0068000000000000005,0.0058000000000000005,0.005200000000000001,0.0053,0.0059,0.0048000000000000004,0.76,0
0.019,0.0287,0.039400000000000004,0.0165,0.0125,0.010100000000000001,0.011300000000000001,0.0098,0.0088,0.0063,0.0056,0.0046,1.06,0
0.0198,0.027800000000000002,0.0345,0.0134,0.011000000000000001,0.0089,0.0073,0.007,0.0073,0.007,0.006,0.0057,0.74,0
0.018000000000000002,0.026500000000000003,0.0316,0.013000000000000001,0.0103,0.0079,0.0095,0.0083,0.0071,0.0058000000000000005,0.0051,0.0036000000000000003,0.6,0
0.0177,0.026500000000000003,0.0324,0.0118,0.0078000000000000005,0.0067,0.007500000000000001,0.0068000000000000005,0.0055000000000000005,0.0067,0.006500000000000001,0.0053,0.66,0
0.0189,0.026500000000000003,0.0328,0.0129,0.0109,0.0086,0.009000000000000001,0.0078000000000000005,0.007,0.006200000000000001,0.0043,0.003,0.71,0
0.020200000000000003,0.028300000000000002,0.0334,0.013300000000000001,0.011300000000000001,0.009000000000000001,0.009600000000000001,0.0082,0.0079,0.0077,0.0044,0.0026000000000000003,0.72,0
0.0196,0.029,0.035300000000000005,0.0134,0.0102,0.0089,0.0082,0.007500000000000001,0.007200000000000001,0.0056,0.0059,0.0056,1.02,0
0.0176,0.028900000000000002,0.0402,0.014700000000000001,0.0119,0.0077,0.0082,0.0066,0.0046,0.0047,0.005,0.004200000000000001,1.15,0
0.016800000000000002,0.0279,0.036500000000000005,0.012400000000000001,0.0094,0.0073,0.0068000000000000005,0.007,0.0057,0.0053,0.0043,0.0035,0.98,0
0.0198,0.032600000000000004,0.042,0.0158,0.012700000000000001,0.0074,0.0091,0.0076,0.006500000000000001,0.0055000000000000005,0.0054,0.0046,1.16,0
0.0183,0.025400000000000002,0.031100000000000003,0.0114,0.0095,0.0077,0.0098,0.007200000000000001,0.0076,0.0076,0.004200000000000001,0.003,0.55,0
0.0183,0.0263,0.029500000000000002,0.011600000000000001,0.0097,0.0067,0.007200000000000001,0.0063,0.0067,0.0055000000000000005,0.0036000000000000003,0.0036000000000000003,0.64,0
0.020200000000000003,0.032100000000000004,0.0463,0.018500000000000003,0.0155,0.0089,0.008700000000000001,0.0088,0.0071,0.005200000000000001,0.007500000000000001,0.0054,1.91,0
0.0219,0.029500000000000002,0.0334,0.012100000000000001,0.0095,0.0074,0.0079,0.006900000000000001,0.0063,0.0064,0.0048000000000000004,0.0049,0.6,0
0.0224,0.0286,0.0333,0.014,0.012400000000000001,0.0098,0.0108,0.0088,0.008400000000000001,0.0077,0.0055000000000000005,0.004,0.53,0
0.019,0.026500000000000003,0.029500000000000002,0.011300000000000001,0.009600000000000001,0.0083,0.008400000000000001,0.006900000000000001,0.0064,0.007,0.0044,0.0047,0.51,0
0.019700000000000002,0.0281,0.0307,0.0129,0.0099,0.0099,0.0094,0.0082,0.007500000000000001,0.0081,0.0041,0.0034000000000000002,0.52,0
0.0218,0.028,0.0307,0.013300000000000001,0.011300000000000001,0.010100000000000001,0.0103,0.0085,0.0082,0.0076,0.0048000000000000004,0.0037,0.45,0
0.0217,0.0287,0.030600000000000002,0.0126,0.011300000000000001,0.0088,0.008700000000000001,0.0076,0.0077,0.0078000000000000005,0.0043,0.0035,0.51,0
0.019700000000000002,0.027100000000000003,0.0274,0.010700000000000001,0.0095,0.007500000000000001,0.0086,0.006900000000000001,0.0053,0.0067,0.0036000000000000003,0.0041,0.51,0
0.021,0.027600000000000003,0.0303,0.013000000000000001,0.0106,0.0088,0.009600000000000001,0.0083,0.0076,0.0079,0.0049,0.0046,0.49,0
0.0188,0.027,0.029400000000000003,0.0126,0.0119,0.0092,0.0089,0.008,0.006900000000000001,0.008,0.0043,0.0033,0.58,0
0.0206,0.027800000000000002,0.030100000000000002,0.012100000000000001,0.0112,0.008400000000000001,0.0085,0.0081,0.0079,0.0082,0.005,0.004,0.54,0
0.0189,0.025500000000000002,0.028,0.0122,0.0109,0.0091,0.009600000000000001,0.0082,0.0077,0.0077,0.0051,0.004,0.47,0
0.0188,0.025,0.028800000000000003,0.0108,0.0088,0.007500000000000001,0.0073,0.0061,0.0043,0.006,0.0044,0.0047,0.51,0
0.0211,0.0275,0.0303,0.013300000000000001,0.0109,0.0088,0.009300000000000001,0.0085,0.0089,0.0081,0.005,0.0043,0.49,0
0.018500000000000003,0.0204,0.029900000000000003,0.0117,0.0109,0.0078000000000000005,0.0077,0.0068000000000000005,0.0068000000000000005,0.004200000000000001,0.005200000000000001,0.005,0.82,0
0.020800000000000003,0.022600000000000002,0.032100000000000004,0.013000000000000001,0.011600000000000001,0.0067,0.0082,0.0068000000000000005,0.0079,0.0058000000000000005,0.0077,0.0054,0.77,0
0.0187,0.0188,0.028900000000000002,0.012700000000000001,0.0102,0.0095,0.0098,0.008,0.01,0.0036000000000000003,0.0051,0.0041,0.65,0
0.0199,0.0263,0.036000000000000004,0.014100000000000001,0.011000000000000001,0.0092,0.006900000000000001,0.0076,0.0078000000000000005,0.0054,0.0054,0.0043,0.98,0
0.0184,0.019700000000000002,0.0318,0.012100000000000001,0.0102,0.0063,0.006500000000000001,0.0055000000000000005,0.0059,0.004200000000000001,0.006200000000000001,0.0051,1.02,0
0.0176,0.0194,0.028300000000000002,0.011600000000000001,0.0102,0.0077,0.009000000000000001,0.0071,0.0066,0.0038,0.0048000000000000004,0.005200000000000001,0.73,0
0.0152,0.0183,0.024200000000000003,0.0109,0.007500000000000001,0.0067,0.006500000000000001,0.0064,0.0068000000000000005,0.006200000000000001,0.005200000000000001,0.0044,0.77,0
0.0184,0.0198,0.0268,0.0126,0.010700000000000001,0.0073,0.0088,0.007,0.006500000000000001,0.006200000000000001,0.0059,0.0041,0.67,0
0.018500000000000003,0.0245,0.038400000000000004,0.0142,0.011000000000000001,0.007200000000000001,0.007200000000000001,0.0077,0.0078000000000000005,0.0036000000000000003,0.0106,0.0078000000000000005,1.06,0
0.017400000000000002,0.019700000000000002,0.027800000000000002,0.0102,0.007500000000000001,0.004,0.004,0.0039000000000000003,0.0044,0.003,0.0064,0.0056,0.8,0
0.0154,0.014700000000000001,0.0287,0.010700000000000001,0.0106,0.0066,0.0078000000000000005,0.006200000000000001,0.0083,0.0056,0.006900000000000001,0.0043,0.53,0
0.0205,0.0228,0.0352,0.015300000000000001,0.0131,0.009000000000000001,0.0092,0.0086,0.0099,0.0046,0.0094,0.0078000000000000005,1.24,0
0.02,0.0211,0.028900000000000002,0.0122,0.009300000000000001,0.0074,0.0073,0.007,0.0073,0.0041,0.0078000000000000005,0.0074,0.75,0
0.021,0.029300000000000003,0.041600000000000005,0.0162,0.0137,0.0094,0.0082,0.008700000000000001,0.009600000000000001,0.0061,0.0081,0.0068000000000000005,1.03,0
0.0187,0.0193,0.025900000000000003,0.012100000000000001,0.0106,0.0081,0.0098,0.007500000000000001,0.008400000000000001,0.0082,0.005200000000000001,0.0038,0.58,0
0.022000000000000002,0.0297,0.0425,0.0164,0.012700000000000001,0.007500000000000001,0.0063,0.0064,0.007200000000000001,0.0024000000000000002,0.0083,0.006500000000000001,1.31,0
0.0235,0.030500000000000003,0.0429,0.0181,0.014400000000000001,0.0108,0.010700000000000001,0.0091,0.0108,0.0039000000000000003,0.0055000000000000005,0.0041,1.38,0
0.020800000000000003,0.030500000000000003,0.0419,0.0167,0.0137,0.0103,0.0097,0.009300000000000001,0.008700000000000001,0.0061,0.006,0.0023,1.31,0
0.019,0.0213,0.031400000000000004,0.0143,0.0129,0.0114,0.0088,0.009000000000000001,0.0094,0.0047,0.0099,0.008,0.84,0
0.0205,0.0206,0.0284,0.0122,0.010100000000000001,0.0071,0.0071,0.0076,0.01,0.0055000000000000005,0.0092,0.0077,0.56,0
0.013900000000000001,0.022500000000000003,0.0318,0.0129,0.010100000000000001,0.0083,0.0086,0.0071,0.0085,0.004200000000000001,0.0055000000000000005,0.0041,0.88,0
0.0211,0.0207,0.0269,0.0115,0.01,0.0088,0.0091,0.0076,0.0099,0.0057,0.0066,0.005200000000000001,0.61,0
0.0211,0.0296,0.0388,0.0146,0.0112,0.0081,0.0076,0.0058000000000000005,0.0048000000000000004,0.0043,0.0021000000000000003,0.002,1.34,0
0.0244,0.031900000000000005,0.0405,0.014,0.010100000000000001,0.0068000000000000005,0.0081,0.0059,0.0054,0.0039000000000000003,0.0019,0.0022,1.08,0
0.0211,0.0296,0.0388,0.0146,0.0112,0.0081,0.0076,0.0058000000000000005,0.0048000000000000004,0.0043,0.0021000000000000003,0.002,1.33,0
0.0188,0.0302,0.0441,0.019100000000000002,0.0154,0.0079,0.0085,0.007200000000000001,0.007500000000000001,0.0036000000000000003,0.0041,0.0001,0.99,0
0.0189,0.0324,0.0473,0.0189,0.0126,0.006200000000000001,0.0059,0.0049,0.0039000000000000003,0.0002,0.0037,0.0029000000000000002,0.97,0
0.0182,0.029900000000000003,0.0413,0.0173,0.0115,0.0047,0.0055000000000000005,0.0044,0.0017000000000000001,0.0006000000000000001,0.0028,0.0013000000000000002,1.26,0
0.0227,0.033,0.0437,0.0155,0.0106,0.0053,0.0064,0.0053,0.0043,0.0017000000000000001,0.0025,0.0019,0.81,0
0.018600000000000002,0.0302,0.042800000000000005,0.0182,0.014400000000000001,0.0067,0.0076,0.006,0.0049,0.0023,0.0026000000000000003,0.002,1.18,0
0.0178,0.0285,0.0392,0.0148,0.0122,0.008400000000000001,0.0092,0.0068000000000000005,0.0078000000000000005,0.0026000000000000003,0.0023,0.0011,1.51,0
0.0178,0.029400000000000003,0.0405,0.014,0.010100000000000001,0.0059,0.007,0.0049,0.0044,0.0011,0.0024000000000000002,0.001,1.04,0
0.0229,0.030000000000000002,0.0354,0.012700000000000001,0.011300000000000001,0.007500000000000001,0.0086,0.0058000000000000005,0.0059,0.0045000000000000005,0.0016,0.0023,0.99,0
0.023700000000000002,0.032100000000000004,0.0351,0.0135,0.011000000000000001,0.008400000000000001,0.0078000000000000005,0.006900000000000001,0.0053,0.0048000000000000004,0.0028,0.0025,0.97,0
0.024800000000000003,0.0342,0.0391,0.0134,0.0106,0.006200000000000001,0.0076,0.006200000000000001,0.0049,0.0045000000000000005,0.0017000000000000001,0.0011,1.18,0
0.0239,0.032600000000000004,0.0402,0.014100000000000001,0.0112,0.0068000000000000005,0.0068000000000000005,0.0056,0.006,0.004,0.0016,0.0017000000000000001,1.19,0
0.0245,0.0351,0.041800000000000004,0.0145,0.0111,0.007,0.0077,0.0059,0.0054,0.0037,0.0018000000000000002,0.0011,1.26,0
0.0264,0.0341,0.0444,0.0177,0.0114,0.0077,0.008400000000000001,0.006,0.0067,0.015000000000000001,0.0053,0.0032,1.51,0
0.0173,0.029300000000000003,0.0412,0.0145,0.010400000000000001,0.0041,0.006500000000000001,0.0054,0.0044,0.0012000000000000001,0.0028,0.005,1.08,0
0.021400000000000002,0.0292,0.035,0.012400000000000001,0.009000000000000001,0.006,0.007,0.0054,0.0058000000000000005,0.0034000000000000002,0.0019,0.0016,1.04,0
0.0219,0.0308,0.041600000000000005,0.0155,0.012400000000000001,0.006500000000000001,0.0079,0.006,0.005,0.004,0.0024000000000000002,0.0012000000000000001,1.44,0
0.022000000000000002,0.0323,0.0444,0.0166,0.0123,0.0067,0.0081,0.006,0.0041,0.0035,0.0025,0.0041,1.81,0
0.0221,0.031200000000000002,0.0407,0.014700000000000001,0.010400000000000001,0.0038,0.005200000000000001,0.0038,0.0034000000000000002,0.0014,0.0027,0.0014,1.39,0
0.0188,0.024,0.027700000000000002,0.011000000000000001,0.0091,0.006200000000000001,0.0055000000000000005,0.0046,0.0057,0.0044,0.0024000000000000002,0.0026000000000000003,0.81,0
0.0178,0.029500000000000002,0.041600000000000005,0.013300000000000001,0.0097,0.0048000000000000004,0.007,0.0048000000000000004,0.0044,0.0011,0.0022,0.0014,1.35,0
0.0173,0.029300000000000003,0.0412,0.0145,0.010400000000000001,0.0041,0.006500000000000001,0.0054,0.0044,0.0012000000000000001,0.0028,0.005,1.52,0
0.0178,0.0285,0.0392,0.0148,0.0122,0.008400000000000001,0.0092,0.0068000000000000005,0.0078000000000000005,0.0026000000000000003,0.0023,0.0011,1.44,0
0.0182,0.029900000000000003,0.0413,0.0173,0.0115,0.0047,0.0055000000000000005,0.0044,0.0017000000000000001,0.0006000000000000001,0.0028,0.0013000000000000002,1.62,0
